Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
85;;2;en;1511609229;1;24;2;;;;;;;;;;;;;;;;;;;Radiology
86;;1;en;1406127378;1;;1;;;;;;;;;;;;;;;;;;;Radiology
87;;2;en;437710832;1;6;3;;;;;;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;6;;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;6;;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;5;;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;2;;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;7;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;6;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;7;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;6;;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;6;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;6;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;7;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;2;;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;6;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;6;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;7;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;2;;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;6;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;6;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;7;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;4;;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;6;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;6;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;7;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;6;;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;6;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;5;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;6;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;3;;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;6;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;4;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;6;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;2;;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;7;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;4;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;7;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;2;;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;5;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;3;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;7;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;2;;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;;7;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;;6;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;;7;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;;1;;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;;;7;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;;;5;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;;;7;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;;;2;;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;;;;6;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;;;;7;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;;;;6;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;;;;3;;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;;;;;6;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;;;;;4;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;;;;;7;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;;;;;2;;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Mask;;;;;;;;;;;;;;;6;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Heatmap;;;;;;;;;;;;;;;6;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Segmentation Contour;;;;;;;;;;;;;;;7;Radiology
88;1980-01-01 00:00:00;5;en;716653052;1;6;3;3;;Bounding Box;;;;;;;;;;;;;;;3;Radiology
89;;;en;525269120;;;;;;;;;;;;;;;;;;;;;;
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;7;;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;7;;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;7;;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;4;;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;7;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;4;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;7;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;5;;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;7;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;7;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;7;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;5;;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;7;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;3;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;7;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;4;;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;1;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;1;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;1;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;1;;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;4;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;4;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;4;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;4;;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;4;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;4;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;6;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;4;;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;7;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;7;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;7;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;4;;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;7;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;7;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;7;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;4;;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;7;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;7;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;7;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;4;;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;;7;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;;4;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;;7;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;;4;;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;;;7;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;;;7;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;;;7;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;;;4;;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;;;;7;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;;;;7;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;;;;7;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;;;;5;;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;;;;;7;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;;;;;7;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;;;;;7;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;;;;;4;;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Mask;;;;;;;;;;;;;;;4;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Heatmap;;;;;;;;;;;;;;;4;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Segmentation Contour;;;;;;;;;;;;;;;4;Radiology
90;1980-01-01 00:00:00;5;en;1730945253;1;5;3;3;;Bounding Box;;;;;;;;;;;;;;;4;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;5;;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;6;;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;7;;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;6;;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;5;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;6;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;5;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;4;;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;4;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;5;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;4;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;5;;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;5;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;6;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;7;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;5;;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;3;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;3;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;2;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;3;;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;5;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;5;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;5;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;3;;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;5;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;4;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;5;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;4;;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;2;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;5;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;3;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;4;;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;3;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;4;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;3;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;2;;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;4;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;6;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;5;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;4;;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;;5;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;;5;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;;5;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;;5;;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;;;4;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;;;5;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;;;5;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;;;4;;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;;;;6;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;;;;6;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;;;;5;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;;;;6;;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;;;;;4;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;;;;;6;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;;;;;6;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;;;;;4;;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Mask;;;;;;;;;;;;;;;3;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Heatmap;;;;;;;;;;;;;;;5;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Segmentation Contour;;;;;;;;;;;;;;;5;Radiology
91;1980-01-01 00:00:00;5;en;699061778;1;12;4;4;;Bounding Box;;;;;;;;;;;;;;;5;Radiology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;2;;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;2;;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;5;;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;5;;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;4;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;3;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;4;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;6;;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;4;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;4;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;4;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;4;;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;3;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;1;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;6;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;6;;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;3;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;2;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;3;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;5;;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;4;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;;4;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;;4;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;;4;;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;;4;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;;;4;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;;;5;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;;;4;;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;;;5;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;;;;6;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;;;;5;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;;;;1;;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;;;;5;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;;;;;6;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;;;;;4;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;;;;;1;;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;;;;;4;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Heatmap;;;;;;;;;;5;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Contour;;;;;;;;;;4;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Bounding Box;;;;;;;;;;4;;;;;;Pathology
92;1980-01-01 00:00:00;5;en;83056167;2;3;2;3;;Segmentation Mask;;;;;;;;;;;4;;;;;Pathology
